C_senatorial,Distrito,Comuna,C_electoral,Local,Mesa,Sexo,R_etario,Nacionalidad,Votantes
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,HOMBRES,80+,CHILE,6
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,18-19,CHILE,3
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,20-29,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,30-39,VENEZUELA,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,40-49,CHILE,18
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,40-49,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,50-59,ARGENTINA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,50-59,CHILE,40
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,60-69,CHILE,33
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,70-79,CHILE,38
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,251,MUJERES,80+,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,18-19,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,20-29,CHILE,38
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,40-49,CHILE,18
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,50-59,CHILE,33
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,60-69,CHILE,32
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,70-79,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,HOMBRES,80+,CHILE,3
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,18-19,CHILE,6
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,20-29,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,30-39,CHILE,37
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,40-49,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,40-49,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,50-59,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,50-59,PERU,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,60-69,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,70-79,CHILE,15
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,252,MUJERES,80+,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,18-19,CHILE,3
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,20-29,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,30-39,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,40-49,CHILE,25
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,40-49,REINO UNIDO,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,50-59,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,60-69,CHILE,14
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,70-79,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,HOMBRES,80+,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,18-19,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,20-29,CHILE,35
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,30-39,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,40-49,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,50-59,CHILE,33
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,60-69,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,70-79,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,253,MUJERES,80+,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,18-19,CHILE,3
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,20-29,CHILE,36
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,20-29,HAITI,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,30-39,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,30-39,PERU,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,30-39,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,40-49,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,50-59,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,60-69,CHILE,21
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,70-79,CHILE,12
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,HOMBRES,80+,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,18-19,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,20-29,CHILE,35
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,30-39,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,40-49,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,50-59,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,60-69,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,70-79,CHILE,19
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,254,MUJERES,80+,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,18-19,CHILE,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,20-29,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,30-39,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,30-39,HAITI,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,40-49,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,50-59,CHILE,40
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,60-69,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,70-79,CHILE,11
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,HOMBRES,80+,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,18-19,CHILE,3
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,20-29,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,30-39,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,40-49,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,40-49,PERU,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,50-59,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,60-69,CHILE,21
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,70-79,CHILE,17
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,255,MUJERES,80+,CHILE,17
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,18-19,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,20-29,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,20-29,PERU,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,40-49,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,50-59,ARGENTINA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,50-59,CHILE,35
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,60-69,CHILE,20
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,70-79,CHILE,17
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,HOMBRES,80+,CHILE,8
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,18-19,CHILE,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,20-29,ARGENTINA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,20-29,CHILE,33
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,30-39,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,30-39,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,40-49,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,50-59,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,50-59,COLOMBIA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,60-69,CHILE,25
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,70-79,CHILE,12
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,256,MUJERES,80+,CHILE,12
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,18-19,CHILE,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,20-29,CHILE,36
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,40-49,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,50-59,CHILE,35
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,50-59,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,60-69,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,70-79,CHILE,14
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,70-79,CUBA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,HOMBRES,80+,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,18-19,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,20-29,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,40-49,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,50-59,CHILE,37
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,60-69,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,70-79,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,257,MUJERES,80+,CHILE,13
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,18-19,CHILE,3
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,20-29,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,30-39,CHILE,32
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,40-49,CHILE,20
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,40-49,PERU,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,40-49,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,50-59,CHILE,42
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,60-69,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,70-79,CHILE,12
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,HOMBRES,80+,CHILE,7
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,18-19,CHILE,4
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,20-29,CHILE,32
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,30-39,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,40-49,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,40-49,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,50-59,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,60-69,CHILE,17
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,70-79,CHILE,15
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,70-79,URUGUAY,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,258,MUJERES,80+,CHILE,13
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,18-19,CHILE,8
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,20-29,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,30-39,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,30-39,HAITI,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,40-49,CHILE,32
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,40-49,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,50-59,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,60-69,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,70-79,CHILE,6
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,HOMBRES,80+,CHILE,8
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,18-19,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,20-29,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,30-39,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,40-49,CHILE,20
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,50-59,CHILE,36
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,60-69,CHILE,23
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,70-79,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,259,MUJERES,80+,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,18-19,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,20-29,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,20-29,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,30-39,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,40-49,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,40-49,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,50-59,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,50-59,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,60-69,CHILE,20
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,70-79,CHILE,15
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,HOMBRES,80+,CHILE,8
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,18-19,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,20-29,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,20-29,VENEZUELA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,30-39,BOLIVIA,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,30-39,CHILE,21
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,40-49,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,50-59,CHILE,33
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,60-69,CHILE,31
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,70-79,CHILE,18
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,260,MUJERES,80+,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,18-19,CHILE,1
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,20-29,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,30-39,CHILE,37
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,40-49,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,50-59,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,60-69,CHILE,29
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,70-79,CHILE,13
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,HOMBRES,80+,CHILE,7
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,18-19,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,20-29,CHILE,32
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,40-49,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,50-59,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,60-69,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,70-79,CHILE,19
11,23,TEMUCO,TEMUCO,ESCUELA CAMPOS DEPORTIVOS,261,MUJERES,80+,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,18-19,CHILE,9
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,20-29,CHILE,43
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,30-39,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,40-49,CHILE,22
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,50-59,CHILE,18
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,60-69,CHILE,14
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,70-79,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,HOMBRES,80+,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,18-19,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,20-29,CHILE,64
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,30-39,CHILE,34
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,40-49,CHILE,33
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,50-59,CHILE,28
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,60-69,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,70-79,CHILE,15
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,533,MUJERES,80+,CHILE,1
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,18-19,CHILE,11
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,20-29,CHILE,35
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,30-39,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,40-49,CHILE,19
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,50-59,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,60-69,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,70-79,CHILE,16
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,HOMBRES,80+,CHILE,2
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,18-19,CHILE,10
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,20-29,CHILE,57
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,30-39,BOLIVIA,1
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,30-39,CHILE,27
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,40-49,CHILE,30
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,50-59,CHILE,36
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,60-69,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,70-79,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,534,MUJERES,80+,CHILE,5
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,18-19,CHILE,15
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,20-29,CHILE,38
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,30-39,CHILE,26
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,40-49,CHILE,19
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,50-59,CHILE,24
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,60-69,CHILE,15
11,23,TEMUCO,TEMUCO,ESCUELA EPU NEWEN,535,HOMBRES,70-79,CHILE,8
